序號,英文名稱,中文名稱,中國大陸譯名,來源網站
799,negation,非；負；否定,“反”[运算],https://terms.naer.edu.tw/
800,negative acknowledge character (NAK),負確認字元；反確認字元,否认[字]符,https://terms.naer.edu.tw/
801,negative image,負影像,负像,https://terms.naer.edu.tw/
802,nest,巢,嵌套【动】,https://terms.naer.edu.tw/
803,net address,網路位址,网址,https://terms.naer.edu.tw/
804,netspionage,網路間諜,网络间谍,https://terms.naer.edu.tw/
805,network administrator,網路管理者,网络管理员,https://terms.naer.edu.tw/
806,network agent,網路代理者,网络代理,https://terms.naer.edu.tw/
807,network browser,網路瀏覽器,网络浏览器,https://terms.naer.edu.tw/
808,network computer(NC),網路電腦,网络计算机,https://terms.naer.edu.tw/
809,network database,網路資料庫,网络数据库,https://terms.naer.edu.tw/
810,network file system,網路檔案系統,网络文件系统,https://terms.naer.edu.tw/
811,network protocol,網路協定,网络协议,https://terms.naer.edu.tw/
812,network weaving,網路迂回,网络迂回,https://terms.naer.edu.tw/
813,networking,網路連結,联网,https://terms.naer.edu.tw/
814,no operation instruction (no-op),不作業指令,空操作指令,https://terms.naer.edu.tw/
815,NOR gate,非或閘,“或非”门,https://terms.naer.edu.tw/
816,normal form,正常形式；正規形式,范式,https://terms.naer.edu.tw/
817,normalization,正規化；規格化；規範化；標準化；正常化,规格化,https://terms.naer.edu.tw/
818,NOT gate,反閘,“非”门,https://terms.naer.edu.tw/
819,notarization,公證,公证,https://terms.naer.edu.tw/
820,notation,記法；表示法；記號；記數法；符號,记法,https://terms.naer.edu.tw/
821,notebook computer,筆記型電腦,笔记本式计算机,https://terms.naer.edu.tw/
822,null address,空位址,空地址,https://terms.naer.edu.tw/
823,null pointer,空指標,空指针,https://terms.naer.edu.tw/
824,null string,空值字串；空字串 ,空串,https://terms.naer.edu.tw/
825,numerical,數值的；數位的,数值的【形】,https://terms.naer.edu.tw/
826,O-ROM disk,光學唯讀碟,只读光盘,https://terms.naer.edu.tw/
827,object code,目標碼；目的碼,目标[程序]码,https://terms.naer.edu.tw/
828,object computer,目標計算機,目标计算机,https://terms.naer.edu.tw/
829,object program,目標程式；目的程式,目标程序,https://terms.naer.edu.tw/
830,octal system,八進制,八进制,https://terms.naer.edu.tw/
831,office automation (OA),辦公室自動化,办公自动化,https://terms.naer.edu.tw/
832,offline,離線,脱机的【形】,https://terms.naer.edu.tw/
833,offset,偏移；偏置；推移；殘留誤差；補償；抵銷；分支；支距；剩餘偏差,偏移量,https://terms.naer.edu.tw/
834,on-board computer,機載電腦,单板计算机,https://terms.naer.edu.tw/
835,on-screen keyboard,螢幕鍵盤,屏上键盘,https://terms.naer.edu.tw/
836,online,線上,联机的【形】,https://terms.naer.edu.tw/
837,online transaction processing; OLTP,線上交易處理,联机事务处理,https://terms.naer.edu.tw/
838,operand,運算元,操作数,https://terms.naer.edu.tw/
839,operating system(OS),作業系統,操作系统,https://terms.naer.edu.tw/
840,operation,作業；操作；運算,运算,https://terms.naer.edu.tw/
841,operation,作業；操作；運算,操作,https://terms.naer.edu.tw/
842,operation code,運算碼；操作碼；作業碼,操作码,https://terms.naer.edu.tw/
843,operation exception,作業異常,操作异常,https://terms.naer.edu.tw/
844,operational amplifier,運算放大器,运算放大器,https://terms.naer.edu.tw/
845,operator,運算子；操作員；運算符；接線生,操作符,https://terms.naer.edu.tw/
846,operator console,操作員控制台,操作员控制台,https://terms.naer.edu.tw/
847,operator control panel,操作員控制面板,操作员控制面板,https://terms.naer.edu.tw/
848,operator precedence,運算子在先,操作符先后次序,https://terms.naer.edu.tw/
849,optical character,光學字元,光学字符,https://terms.naer.edu.tw/
850,optical character reader,感光字元閱讀器；光學字元閱讀機,光学字符阅读机,https://terms.naer.edu.tw/
851,optical character recognition,感光字元辨識；光學字元辨識,光学字符识别,https://terms.naer.edu.tw/
852,optical disk drive,光碟驅動機,光盘驱动器,https://terms.naer.edu.tw/
853,optical disk storage,光磁碟儲存,光盘存储器,https://terms.naer.edu.tw/
854,optical disk； optical disc,光碟,光盘,https://terms.naer.edu.tw/
855,optical drive,光學驅動機,光驱,https://terms.naer.edu.tw/
856,optical fiber,光纖,光纤,https://terms.naer.edu.tw/
857,optical head,光學磁頭,光盘头,https://terms.naer.edu.tw/
858,option,選項；任選,选项,https://terms.naer.edu.tw/
859,OR gate,或閘,“或”门,https://terms.naer.edu.tw/
860,order,次序；次；級；命令；訂單；訂購；階,次序,https://terms.naer.edu.tw/
861,order,次序；次；級；命令；訂單；訂購；階,定序【动】,https://terms.naer.edu.tw/
862,output data,輸出資料,输出数据,https://terms.naer.edu.tw/
863,output device,輸出裝置,输出设备,https://terms.naer.edu.tw/
864,outsourcing,委外服務,外包,https://terms.naer.edu.tw/
865,overflow,溢位；超限；溢出話(報)務；(計算機位元)溢出,溢出,https://terms.naer.edu.tw/
866,overhead,管理負擔(操作系統)、間接費用、負擔、架空、附加,开销,https://terms.naer.edu.tw/
867,overlay,覆蓋,覆盖【动】,https://terms.naer.edu.tw/
868,overprint,附加印刷；重印,叠印【动】,https://terms.naer.edu.tw/
869,override,置換；超越；克服；替換值,越控【动】,https://terms.naer.edu.tw/
870,overstrike,重打,叠打【动】,https://terms.naer.edu.tw/
871,overwritable disk,可重寫式磁碟,可盖写光盘,https://terms.naer.edu.tw/
872,overwrite,重寫,盖写【动】,https://terms.naer.edu.tw/
873,pack,包裝；磁碟組；壓縮；縮緊；縮整；聚集；包裹；組裝；封裝,紧缩【动】,https://terms.naer.edu.tw/
874,package,包；套裝軟體；組件；程式包,[程序]包,https://terms.naer.edu.tw/
875,packing,壓縮；包裝,压紧,https://terms.naer.edu.tw/
876,padding,填塞；填補；整墊；墊塞；填充；補白,填塞,https://terms.naer.edu.tw/
877,padlocking,加鎖,加锁,https://terms.naer.edu.tw/
878,page,頁；分頁；頁（面）；頁式；版面,页[面],https://terms.naer.edu.tw/
879,page description language(PDL),頁描述語言,页面描述语言,https://terms.naer.edu.tw/
880,page layout,頁面布置,页面布局,https://terms.naer.edu.tw/
881,page printer,頁式列印機,页式打印机,https://terms.naer.edu.tw/
882,pagination,編頁,分页,https://terms.naer.edu.tw/
883,paging,分頁；調頁,调页,https://terms.naer.edu.tw/
884,Paintbrush,繪圖軟體、塗抹刷,画笔,https://terms.naer.edu.tw/
885,palette,調色,调色板,https://terms.naer.edu.tw/
886,palmtop computer,掌上型電腦,掌上计算机,https://terms.naer.edu.tw/
887,panning,平移；攝像機水平移動,摇摄,https://terms.naer.edu.tw/
888,paper feed,饋紙；饋紙機件,送纸机构,https://terms.naer.edu.tw/
889,paper skip,跑紙,跑纸,https://terms.naer.edu.tw/
890,paperless office,無紙辦公室,无纸办公室,https://terms.naer.edu.tw/
891,paradigm,典範；範例,范例,https://terms.naer.edu.tw/
892,parallel,平行；並列；併列,并行的【形】,https://terms.naer.edu.tw/
893,parallel,平行；並列；併列,并联的【形】,https://terms.naer.edu.tw/
894,parallel computing,平行計算,并行计算[技术],https://terms.naer.edu.tw/
895,parallel interface,平行介面,并行接口[规范],https://terms.naer.edu.tw/
896,parallel operation,平行運算,并行操作,https://terms.naer.edu.tw/
897,parallel port,平行埠,并行端口,https://terms.naer.edu.tw/
898,parallel processing,平行處理,并行处理,https://terms.naer.edu.tw/
899,parallel transmission,平行傳輸,并行传输,https://terms.naer.edu.tw/
900,parameter,參數,参数,https://terms.naer.edu.tw/
901,parameter association,參數結合；參數關聯,参数结合,https://terms.naer.edu.tw/
902,parameter passing,參數傳遞,参数传递,https://terms.naer.edu.tw/
903,parent node,上代節點,父结点,https://terms.naer.edu.tw/
904,parent type,上代類型,父类型,https://terms.naer.edu.tw/
905,parity,同位；奇偶,奇偶性,https://terms.naer.edu.tw/
906,parity check,同位檢查；同位核對,奇偶检验,https://terms.naer.edu.tw/
907,parse,剖析；語法分析,剖析【动】,https://terms.naer.edu.tw/
908,partition,分區；分割；區間；劃分,分区,https://terms.naer.edu.tw/
909,pass by address,按址傳遞,按址传递,https://terms.naer.edu.tw/
910,pass by reference,引址傳遞,引址传递,https://terms.naer.edu.tw/
911,pass by value,按值傳遞,按值传递,https://terms.naer.edu.tw/
912,password,通行碼；密碼；暗碼,口令,https://terms.naer.edu.tw/
913,password attack,密碼攻擊,口令攻击,https://terms.naer.edu.tw/
914,paste,貼補；補貼；糊；膠；膏,粘贴【动】,https://terms.naer.edu.tw/
915,patch,修補；插線,补丁,https://terms.naer.edu.tw/
916,patch,修補；插線,补修【动】,https://terms.naer.edu.tw/
917,pathname,路徑名稱；路徑名,路径名,https://terms.naer.edu.tw/
918,pattern,型樣；圖型,模式,https://terms.naer.edu.tw/
919,pattern matching,型樣匹配；模式匹配；模式配對,模式匹配,https://terms.naer.edu.tw/
920,pattern recognition,型樣辨識；圖形識別,模式识别,https://terms.naer.edu.tw/
921,payload,酬載,净荷,https://terms.naer.edu.tw/
922,PC board,印刷電路板,印制电路板,https://terms.naer.edu.tw/
923,PDA,個人數位助理,个人数字助理,https://terms.naer.edu.tw/
924,penetration,穿透,渗入,https://terms.naer.edu.tw/
925,period,週期；期間；時期；句點,周期,https://terms.naer.edu.tw/
926,peripheral equipment,週邊設備,外围设备,https://terms.naer.edu.tw/
927,peripheral power supply (PPS),周邊電源,外围电源,https://terms.naer.edu.tw/
928,permission,允許,许可[权],https://terms.naer.edu.tw/
929,persistence,持續,余辉,https://terms.naer.edu.tw/
930,personal computer (PC),個人電腦,个人计算机,https://terms.naer.edu.tw/
931,photocomposer,照片排版機,照排机,https://terms.naer.edu.tw/
932,phototypesetter,照相排版機,照排机,https://terms.naer.edu.tw/
933,physical,實體,物理的【形】,https://terms.naer.edu.tw/
934,physical,實體,实物的【形】,https://terms.naer.edu.tw/
935,physical address,實體位址,物理地址,https://terms.naer.edu.tw/
936,physical record,實體記錄,物理记录,https://terms.naer.edu.tw/
937,pictogram,圖示,图符,https://terms.naer.edu.tw/
938,picture processing,圖象處理,图片处理,https://terms.naer.edu.tw/
939,piggyback entry,揹負進入,驮入,https://terms.naer.edu.tw/
940,ping,ping 命令；ICMP回音檢查,查检[协议],https://terms.naer.edu.tw/
941,ping,ping 命令；ICMP回音檢查,查验【动】,https://terms.naer.edu.tw/
942,piracy,侵犯專利權,盗版,https://terms.naer.edu.tw/
943,pitch,間距；字符間距,间距,https://terms.naer.edu.tw/
944,pixel,像素,像素,https://terms.naer.edu.tw/
945,placeholder,佔位,占位符,https://terms.naer.edu.tw/
946,plaintext,明文,明文,https://terms.naer.edu.tw/
947,platform,平台,平台,https://terms.naer.edu.tw/
948,playback,播放；回放,重放,https://terms.naer.edu.tw/
949,player,參加者,播放器,https://terms.naer.edu.tw/
950,plotter,繪圖器,绘图机,https://terms.naer.edu.tw/
951,plug and play (PnP),隨插即用,即插即用,https://terms.naer.edu.tw/
952,plug-compatible,插接相容,插件兼容的【形】,https://terms.naer.edu.tw/
953,plug-in,插入；外掛程式,插件,https://terms.naer.edu.tw/
954,plugboard,插頭板；插線板,插件板,https://terms.naer.edu.tw/
955,pocket calculator,口袋型計算器,袖珍计算器,https://terms.naer.edu.tw/
956,point of sales； POS,銷售點,销售点,https://terms.naer.edu.tw/
957,pointer,指標,指针,https://terms.naer.edu.tw/
958,polling,輪詢,探询,https://terms.naer.edu.tw/
959,pop up menu,爆出選項單,弹出式选单,https://terms.naer.edu.tw/
960,populate,填充,入住【动】,https://terms.naer.edu.tw/
961,populate,填充,插装【动】,https://terms.naer.edu.tw/
962,port,埠；轉移,移植【动】,https://terms.naer.edu.tw/
963,portability,可攜性,可移植性,https://terms.naer.edu.tw/
964,portable computer,可攜電腦,便携式计算机,https://terms.naer.edu.tw/
965,portal,入口網站,门廊,https://terms.naer.edu.tw/
966,postamble,後同步碼,后同步码,https://terms.naer.edu.tw/
967,postcodition,後置條件,后[置]条件,https://terms.naer.edu.tw/
968,postmortem dump,事後傾印,善后转储,https://terms.naer.edu.tw/
969,potential recipient,潛在接受者,潜在接收方,https://terms.naer.edu.tw/
970,power-on self-test(POST),開機自我檢測,加电自检,https://terms.naer.edu.tw/
971,preamble,前文,前置码,https://terms.naer.edu.tw/
972,predicate,述詞,谓词,https://terms.naer.edu.tw/
973,prefetch,預取,预取【动】,https://terms.naer.edu.tw/
974,preset,預設,预置【动】,https://terms.naer.edu.tw/
975,preview,預視；預覽,预览,https://terms.naer.edu.tw/
976,primary key,主鍵,主键码,https://terms.naer.edu.tw/
977,primitive,基元；原始,原语,https://terms.naer.edu.tw/
978,print,列印；印,打印【动】,https://terms.naer.edu.tw/
979,print buffer,列印緩衝區,打印缓冲区,https://terms.naer.edu.tw/
980,print preview,列印預視,打印预览,https://terms.naer.edu.tw/
981,print server,列印伺服器,打印服务器,https://terms.naer.edu.tw/
982,print through,列印通過,透印,https://terms.naer.edu.tw/
983,printed circuit board (PCB),印刷電路板,印制电路板,https://terms.naer.edu.tw/
984,printer,列印機,打印机,https://terms.naer.edu.tw/
985,printout,印出,打印输出,https://terms.naer.edu.tw/
986,priority,優先,优先级,https://terms.naer.edu.tw/
987,privacy,隱私,隐私[权],https://terms.naer.edu.tw/
988,private key,私密金鑰,私钥,https://terms.naer.edu.tw/
989,private management domain (PRMD),專用管理領域,专用管理域,https://terms.naer.edu.tw/
990,privileged instruction,特權指令,特权指令,https://terms.naer.edu.tw/
991,privileges,特權,特权,https://terms.naer.edu.tw/
992,probe,探針,探查件,https://terms.naer.edu.tw/
993,procedural language,程序語言,过程语言,https://terms.naer.edu.tw/
994,procedure,程序,过程,https://terms.naer.edu.tw/
995,process,處理；過程,过程,https://terms.naer.edu.tw/
996,processing,處理,处理,https://terms.naer.edu.tw/
997,processor,處理機；處理器,处理器,https://terms.naer.edu.tw/
998,production rule,生產規則,产生式规则,https://terms.naer.edu.tw/
999,profile,設定檔；外形；輪廓,轮廓,https://terms.naer.edu.tw/
1000,program,程式；節目,程序,https://terms.naer.edu.tw/
1001,program library,程式館；館存程式,程序库,https://terms.naer.edu.tw/
1002,programmable logic array (PLA),可程式邏輯陣列,可编程逻辑阵列,https://terms.naer.edu.tw/
1003,programmable read-only memory; PROM,可程式唯讀記憶體,可编程只读存储器,https://terms.naer.edu.tw/
1004,programmed input/output,程控輸入輸出,程控输入输出,https://terms.naer.edu.tw/
1005,programmer,程式設計師；程式員,程序员,https://terms.naer.edu.tw/
1006,programming,程式設計；規劃；程式,程序设计,https://terms.naer.edu.tw/
1007,programming language,程式設計語言；程式規劃語言,程序设计语言,https://terms.naer.edu.tw/
1008,prompt,候答訊號；提示號；提示符號；提示字元,提示,https://terms.naer.edu.tw/
1009,propagation,傳播,传播,https://terms.naer.edu.tw/
1010,propagation delay,傳播延遲；傳導延遲,传播延迟,https://terms.naer.edu.tw/
1011,proprietary software,專屬軟體,专有软件,https://terms.naer.edu.tw/
1012,prototype,原型；標準型態；雛型；試作,原型,https://terms.naer.edu.tw/
1013,prototyping,原型設計,原型制作,https://terms.naer.edu.tw/
1014,proxy,代理伺服器,[网络]代理,https://terms.naer.edu.tw/
1015,proxy server,代理伺服器,代理服务器,https://terms.naer.edu.tw/
1016,public key,公用鍵,公钥,https://terms.naer.edu.tw/
1017,puck,定位盤,定标器,https://terms.naer.edu.tw/
1018,pull-down menu,下拉項目表；懸垂功能表,下拉式选单,https://terms.naer.edu.tw/
1019,purge,清除；去除,净化【动】,https://terms.naer.edu.tw/
1020,push,推；放入,推[入] 【动】,https://terms.naer.edu.tw/
1021,push technology,{網路廣告}推播技術,推送技术,https://terms.naer.edu.tw/
1022,put,put 命令,放入【动】,https://terms.naer.edu.tw/
1023,quality assurance (QA),品質保證,质量保证,https://terms.naer.edu.tw/
1024,quality of service,服務品質,服务质量,https://terms.naer.edu.tw/
1025,quantization,量化；量子化；分層,量子化,https://terms.naer.edu.tw/
1026,quantum,量子；量程；時間片（分時系統用）,量子,https://terms.naer.edu.tw/
1027,query language,查詢語言；詢問語言,查询语言,https://terms.naer.edu.tw/
1028,queue,隊列；佇列,队列,https://terms.naer.edu.tw/
1029,queue,隊列；佇列,排队【动】,https://terms.naer.edu.tw/
1030,quit,退出；結束,退出,https://terms.naer.edu.tw/
1031,QWERTY keyboard,Qwerty鍵盤,QWERTY键盘,https://terms.naer.edu.tw/
1032,radio button,無線電鈕,单选按钮,https://terms.naer.edu.tw/
1033,radix,數基,基数,https://terms.naer.edu.tw/
1034,radix complement,數基補數,基数补码,https://terms.naer.edu.tw/
1035,radix notation,基數記法,基数记法,https://terms.naer.edu.tw/
1036,raise,導致；引發,引发【动】,https://terms.naer.edu.tw/
1037,random access memory; RAM,隨機存取記憶體,随机存储器,https://terms.naer.edu.tw/
1038,random number,隨機數；亂數,随机数,https://terms.naer.edu.tw/
1039,raster display,光柵顯示器,光栅显示,https://terms.naer.edu.tw/
1040,read,讀；讀出；讀取,读【动】,https://terms.naer.edu.tw/
1041,read head,讀出頭,读头,https://terms.naer.edu.tw/
1042,read-only memory; ROM,唯讀記憶體,只读存储器,https://terms.naer.edu.tw/
1043,read/write head,讀寫頭,读写头,https://terms.naer.edu.tw/
1044,reader,閱讀機,阅读器,https://terms.naer.edu.tw/
1045,ready,就緒；備妥,就绪,https://terms.naer.edu.tw/
1046,real memory,真實記憶體,实[际]存储器,https://terms.naer.edu.tw/
1047,real-time,即時,实时的【形】,https://terms.naer.edu.tw/
1048,real-time animation,即時動畫；實時動畫,实时动画,https://terms.naer.edu.tw/
1049,real-time operating system (RTOS),實時操作系統,实时操作系统,https://terms.naer.edu.tw/
1050,reboot,再啟動,再引导【动】,https://terms.naer.edu.tw/
1051,receipt notification,接收通知,收到通知,https://terms.naer.edu.tw/
1052,record,記錄,记录,https://terms.naer.edu.tw/
1053,record,記錄,记录【动】,https://terms.naer.edu.tw/
1054,recovery,恢復；復元；回復,恢复,https://terms.naer.edu.tw/
1055,recovery time,恢復時間；復原時間；回復時間,恢复时间,https://terms.naer.edu.tw/
1056,recursion,遞迴,递归,https://terms.naer.edu.tw/
1057,reduce,縮減；歸約,缩小【动】,https://terms.naer.edu.tw/
1058,redundacy,冗餘；多備,冗余度,https://terms.naer.edu.tw/
1059,redundacy,冗餘；多備,冗余,https://terms.naer.edu.tw/
1060,redundant code,冗餘碼,冗余码,https://terms.naer.edu.tw/
1061,reference,參考資料；參考,引用【动】,https://terms.naer.edu.tw/
1062,reference edge,參考邊,基准边,https://terms.naer.edu.tw/
1063,refresh,再新；重清；復新,刷新,https://terms.naer.edu.tw/
1064,refresh cycle,再新週期,刷新周期,https://terms.naer.edu.tw/
1065,region fill,區域填充,区域填充,https://terms.naer.edu.tw/
1066,register,暫存器；紀錄器,寄存器,https://terms.naer.edu.tw/
1067,registration,登記,对准,https://terms.naer.edu.tw/
1068,registration,登記,登记,https://terms.naer.edu.tw/
1069,registration authority,註冊機構,登记机构,https://terms.naer.edu.tw/
1070,relational calculus,關連式微積分,关系演算,https://terms.naer.edu.tw/
1071,relational data model,關連式資料模型,关系数据模型,https://terms.naer.edu.tw/
1072,relational database,關連式資料庫,关系数据库,https://terms.naer.edu.tw/
1073,relational model,關連式模型,关系模型,https://terms.naer.edu.tw/
1074,relative address,相對位址,相对地址,https://terms.naer.edu.tw/
1075,release,釋放；鬆開,释放【动】,https://terms.naer.edu.tw/
1076,release,釋放；鬆開,发布【动】,https://terms.naer.edu.tw/
1077,reliability,可靠度；可靠性,可靠性,https://terms.naer.edu.tw/
1078,relocatable address,可重置位址,可重定位地址,https://terms.naer.edu.tw/
1079,remote batch processing,遠程整批處理,远程批处理,https://terms.naer.edu.tw/
1080,remote database access,遠程資料庫存取,远程数据库访问,https://terms.naer.edu.tw/
1081,remote login,遠程登入,远程注册,https://terms.naer.edu.tw/
1082,remote maintenance,遠程維護,远程维护,https://terms.naer.edu.tw/
1083,rendering,轉列,绘制,https://terms.naer.edu.tw/
1084,reorganization,重組,重组,https://terms.naer.edu.tw/
1085,repeater,轉發器；中繼器；中繼站；增音機,中继器,https://terms.naer.edu.tw/
1086,replacement,更換,替换,https://terms.naer.edu.tw/
1087,replay,重播,重放,https://terms.naer.edu.tw/
1088,replication,複製,[同步]复制,https://terms.naer.edu.tw/
1089,reply,答覆,回复【动】,https://terms.naer.edu.tw/
1090,report,報表,报告,https://terms.naer.edu.tw/
1091,repository,儲存庫,储存库,https://terms.naer.edu.tw/
1092,repudiation,否認,抵赖,https://terms.naer.edu.tw/
1093,Request for Discussion (RFD),請求討論,请求讨论,https://terms.naer.edu.tw/
1094,rerun,重作,重新运行,https://terms.naer.edu.tw/
1095,rescue point,救援點,拯救点,https://terms.naer.edu.tw/
1096,reserved character,保留字元,保留字符,https://terms.naer.edu.tw/
1097,reserved word,保留字,保留字,https://terms.naer.edu.tw/
1098,reset,重設；重新開始；重置；重置載波,复位【动】,https://terms.naer.edu.tw/
1099,resident,駐存；駐留；常駐；駐留的,驻留的【形】,https://terms.naer.edu.tw/
1100,resident program,常駐程式,驻留程序,https://terms.naer.edu.tw/
1101,resize,重調大小,重定大小【动】,https://terms.naer.edu.tw/
1102,resolution,解析度,分辨率,https://terms.naer.edu.tw/
1103,resolve,（位址）解析,[地址]解算【动】,https://terms.naer.edu.tw/
1104,resource,資源,资源,https://terms.naer.edu.tw/
1105,resource allocation,資源分配；資源配置,资源分配,https://terms.naer.edu.tw/
1106,response,回應；響應,响应,https://terms.naer.edu.tw/
1107,response time,回應時間,响应时间,https://terms.naer.edu.tw/
1108,restart,重新開始；再啟動,重新启动【动】,https://terms.naer.edu.tw/
1109,restore,復原,复原【动】,https://terms.naer.edu.tw/
1110,retrace,回掃,回扫,https://terms.naer.edu.tw/
1111,retrieval,檢索,检索,https://terms.naer.edu.tw/
1112,retro virus,反防毒病毒,抗防病毒,https://terms.naer.edu.tw/
1113,return,折回；轉回；返回；回程；回路；回線,返回【动】,https://terms.naer.edu.tw/
1114,Return key,return 鍵,回车键,https://terms.naer.edu.tw/
1115,return statement,回覆敘述,返回语句,https://terms.naer.edu.tw/
1116,return to zero(RZ),歸零,归零,https://terms.naer.edu.tw/
1117,reusability,可再用性,可重用性,https://terms.naer.edu.tw/
1118,reverse engineering,反向工程,逆向工程,https://terms.naer.edu.tw/
1119,reverse search,反轉搜尋,逆向搜萦,https://terms.naer.edu.tw/
1120,rewritable optical disk,可再寫光碟,可重写光盘,https://terms.naer.edu.tw/
1121,ribbon cartridge,色帶匣,色带盒,https://terms.naer.edu.tw/
1122,rich media,豐富媒體,富媒体,https://terms.naer.edu.tw/
1123,rich text,豐富文字；加強文字,富文本,https://terms.naer.edu.tw/
1124,right click,右按鍵,右单击【动】,https://terms.naer.edu.tw/
1125,right justify,靠右對齊,右整版【动】,https://terms.naer.edu.tw/
1126,right-aligned,向右對齊,右对齐的【形】,https://terms.naer.edu.tw/
1127,risk,風險,风险,https://terms.naer.edu.tw/
1128,risk analysis,風險分析,风险分析,https://terms.naer.edu.tw/
1129,risk assessment,風險評估,风险评估,https://terms.naer.edu.tw/
1130,rlogin,遠程登錄,远程注册协议,https://terms.naer.edu.tw/
1131,rlogin,遠程登錄,远程注册【动】,https://terms.naer.edu.tw/
1132,robot,機器人,机器人,https://terms.naer.edu.tw/
1133,robot system,機器人系統,机器人系统,https://terms.naer.edu.tw/
1134,robust,堅固的；強健的,健壮的【形】,https://terms.naer.edu.tw/
1135,roll in,滾入,转入【动】,https://terms.naer.edu.tw/
1136,roll out,滾出,转出【动】,https://terms.naer.edu.tw/
1137,rollback,回轉；轉返,卷回,https://terms.naer.edu.tw/
1138,root,根；樹根,根,https://terms.naer.edu.tw/
1139,root directory,根目錄,根目录,https://terms.naer.edu.tw/
1140,root node,根節點,根结点,https://terms.naer.edu.tw/
1141,rotate,旋轉,旋转【动】,https://terms.naer.edu.tw/
1142,routine,子程式；常式,例程,https://terms.naer.edu.tw/
1143,run time,運行時間,运行时间,https://terms.naer.edu.tw/
1144,run-length encoding,運行長度編碼,行程长度编码,https://terms.naer.edu.tw/
1145,runtime,運轉時間；執行期；運行時間,运行期,https://terms.naer.edu.tw/
1146,sample and hold device,抽樣保持裝置；取樣保持裝置；取樣保值裝器,采样保持器,https://terms.naer.edu.tw/
1147,sampling,取樣；抽樣,采样,https://terms.naer.edu.tw/
1148,sampling rate,取樣頻率；取樣率；抽樣率,采样率,https://terms.naer.edu.tw/
1149,sanitizing,消毒,净化,https://terms.naer.edu.tw/
1150,satellite computer,衛星計算機；輔助計算機,卫星计算机,https://terms.naer.edu.tw/
1151,save,保存；存；節省；保留,保存,https://terms.naer.edu.tw/
1152,scaffolding,過渡支架,脚手架,https://terms.naer.edu.tw/
1153,scalability,可擴縮性；可調(尺寸之)能力,可缩放性,https://terms.naer.edu.tw/
1154,scalar,純量；純量的,标量,https://terms.naer.edu.tw/
1155,scalar processor,純量處理機,标量处理机,https://terms.naer.edu.tw/
1156,scale,標度；尺度；音階；比例尺；規模,定标【动】,https://terms.naer.edu.tw/
1157,scale,標度；尺度；音階；比例尺；規模,比例缩放【动】,https://terms.naer.edu.tw/
1158,scale factor,比例因數；標度因數,比例因子,https://terms.naer.edu.tw/
1159,scan,掃瞄,扫描【动】,https://terms.naer.edu.tw/
1160,scan line,掃瞄線,扫描线（行）,https://terms.naer.edu.tw/
1161,scanner,掃瞄器；掃瞄程序,扫描器（仪）,https://terms.naer.edu.tw/
1162,scavenge,提取,拣剩【动】,https://terms.naer.edu.tw/
1163,scene,場面；場景,景物,https://terms.naer.edu.tw/
1164,scene,場面；場景,场景,https://terms.naer.edu.tw/
1165,scene analysis,景物分析,景物分析,https://terms.naer.edu.tw/
1166,scheduler,排程器,调度程序,https://terms.naer.edu.tw/
1167,schema,簡圖；概要；綱目,模式,https://terms.naer.edu.tw/
1168,scientific visualization,科學視覺化,科学可视化,https://terms.naer.edu.tw/
1169,scope,範疇顯示器；示波器,作用域,https://terms.naer.edu.tw/
1170,scrambler,拌碼器；攪亂器,加扰器,https://terms.naer.edu.tw/
1171,screen,螢幕；屏幕；篩選,屏[幕],https://terms.naer.edu.tw/
1172,screen dump,螢幕傾印,屏幕转储,https://terms.naer.edu.tw/
1173,screen editor,螢幕編輯器,屏幕编辑器,https://terms.naer.edu.tw/
1174,screen saver,螢幕保護器,护屏软件,https://terms.naer.edu.tw/
1175,script,手跡；劇本；原本；腳本,脚本,https://terms.naer.edu.tw/
1176,scroll bar,捲棒,滚动条,https://terms.naer.edu.tw/
1177,scroll wheel,捲輪；翻捲輪；捲動輪,滚动轮,https://terms.naer.edu.tw/
1178,scrolling,捲動；卷軸,滚动,https://terms.naer.edu.tw/
1179,seamless integration,無縫整合,无缝集成,https://terms.naer.edu.tw/
1180,search,搜尋；搜索,搜索,https://terms.naer.edu.tw/
1181,search and replace,搜尋與取代,搜索并替换,https://terms.naer.edu.tw/
1182,search engine,搜尋引擎,搜索引擎,https://terms.naer.edu.tw/
1183,search key,搜尋鍵,搜索关键字,https://terms.naer.edu.tw/
1184,search path,搜尋路徑,搜索路径,https://terms.naer.edu.tw/
1185,search robot,搜尋機器人,搜索机器人,https://terms.naer.edu.tw/
1186,search space,搜尋空間,搜索空间,https://terms.naer.edu.tw/
1187,second-generation language (2GL),第二代語言,第二代语言,https://terms.naer.edu.tw/
1188,secondary storage,輔助儲存器,辅存,https://terms.naer.edu.tw/
1189,secret key,密鑰,秘密密钥,https://terms.naer.edu.tw/
1190,sector,扇區,扇区,https://terms.naer.edu.tw/
1191,secure channel,保全通道,安全信道,https://terms.naer.edu.tw/
1192,security,保全；安全,安全,https://terms.naer.edu.tw/
1193,security level,保全等級,安全级别,https://terms.naer.edu.tw/
1194,security log,保全日誌,安全日志,https://terms.naer.edu.tw/
1195,See abnormal end,異常終止,反常结束,https://terms.naer.edu.tw/
1196,seed,種,种子,https://terms.naer.edu.tw/
