序號,英文名稱,中文名稱,中國大陸譯名,來源網站
1494,magnetic molding process,磁力造模法,磁型铸造,https://terms.naer.edu.tw/
1495,magnetic particle flaw detector,磁粒子探傷器,磁粉探伤机,https://terms.naer.edu.tw/
1496,magnetic powder clutch,磁粉離合器,磁粉离合器,https://terms.naer.edu.tw/
1497,magnetic quantity transducer,磁量訊號轉換器,磁[学量]传感器,https://terms.naer.edu.tw/
1498,magnetic separator,磁選機，磁力分離器,磁力分离设备,https://terms.naer.edu.tw/
1499,magnetometer,磁強（力）計；地磁儀；磁量計,磁强计,https://terms.naer.edu.tw/
1500,making of green machine,作青機,做青机,https://terms.naer.edu.tw/
1501,malleable cast iron,展性鑄鐵,可锻铸铁,https://terms.naer.edu.tw/
1502,Man machine system,人機系統,人机系统,https://terms.naer.edu.tw/
1503,man-hole,人孔,人孔,https://terms.naer.edu.tw/
1504,man-machine communication,人機作業系統,人机通信,https://terms.naer.edu.tw/
1505,Management automation,管理自動化,管理自动化,https://terms.naer.edu.tw/
1506,mandrel,頂心軸；心軸；模蕊；半導體陰極金屬心；心棒；導心桿；緊軸；印花滾筒鐵螺栓,旋压模,https://terms.naer.edu.tw/
1507,manipulator,自動操作機；機械臂；操縱器,焊接操作机,https://terms.naer.edu.tw/
1508,Manostat,穩壓器；恒壓器；恆壓計；壓力穩定器,恒压器,https://terms.naer.edu.tw/
1509,manual welding,手動熔接；人工銲接,手工焊,https://terms.naer.edu.tw/
1510,manufacturing equipment,製造設備,工艺设备,https://terms.naer.edu.tw/
1511,manufacturing process,製程,工艺过程,https://terms.naer.edu.tw/
1512,manufacturing technology,製造技術,机械制造工艺,https://terms.naer.edu.tw/
1513,marine compressor,船用壓縮機,船用压缩机,https://terms.naer.edu.tw/
1514,marine corrosion,海洋腐蝕；海水腐蝕,海洋腐蚀,https://terms.naer.edu.tw/
1515,marine pump,船用泵,船用泵,https://terms.naer.edu.tw/
1516,marine steam turbine,船用汽輪機,船用汽轮机,https://terms.naer.edu.tw/
1517,mass spectrograph,質譜儀,质谱仪器,https://terms.naer.edu.tw/
1518,mass spectrometer,質譜儀,质谱计,https://terms.naer.edu.tw/
1519,mass spectrometer,質譜儀,质谱仪器,https://terms.naer.edu.tw/
1520,master alloy,母合金,中间合金,https://terms.naer.edu.tw/
1521,master pattern,模型,母模,https://terms.naer.edu.tw/
1522,Material processing robot,材料加工機器人,材料加工机器人,https://terms.naer.edu.tw/
1523,material testing machine,材料試驗機,材料试验机,https://terms.naer.edu.tw/
1524,measurement,度量；衡量；測定；測量,测量,https://terms.naer.edu.tw/
1525,measurement error,測定誤差,测量误差,https://terms.naer.edu.tw/
1526,measurement standard,量測標準,［测量］标准器,https://terms.naer.edu.tw/
1527,measuring element,量測元件；測量元件,传感器,https://terms.naer.edu.tw/
1528,measuring instrument,測量儀器；度量衡儀器,测量仪器仪表,https://terms.naer.edu.tw/
1529,measuring range,測定範圍,测量范围,https://terms.naer.edu.tw/
1530,measuring tool,測定工具；測量工具,量具,https://terms.naer.edu.tw/
1531,measuring transducer [with electrical output],量度換能器[電輸出]；量測換能器[電輸出],[电量输出]测量变换器,https://terms.naer.edu.tw/
1532,mechanical braking system,機械制動系統,机械制动系,https://terms.naer.edu.tw/
1533,mechanical drive,機械驅動,机械传动,https://terms.naer.edu.tw/
1534,mechanical engineering,機械工程；機(械)工(程)學,机械工程,https://terms.naer.edu.tw/
1535,mechanical impedance,機械阻抗,机械阻抗,https://terms.naer.edu.tw/
1536,mechanical mobility,機械速度響應；機械導納；機械動性,机械导纳,https://terms.naer.edu.tw/
1537,mechanical quantity transducer,機械量訊號轉換器,力学式传感器,https://terms.naer.edu.tw/
1538,mechanical resonance,機械共振；力學共振；機械諧振,机械共振,https://terms.naer.edu.tw/
1539,mechanical run-out,機械跳動,机械跳动,https://terms.naer.edu.tw/
1540,mechanical shock,機械陡震,机械冲击,https://terms.naer.edu.tw/
1541,mechanical structure type transducer,機械結構型訊號轉換器,结构型传感器,https://terms.naer.edu.tw/
1542,mechanical system,機械系統,机械系统,https://terms.naer.edu.tw/
1543,mechanical transmission system,機械傳動系統,机械传动系,https://terms.naer.edu.tw/
1544,mechanical vibration,機械振動,机械振动,https://terms.naer.edu.tw/
1545,mechanical wear,機械磨損,机械磨损,https://terms.naer.edu.tw/
1546,mechanical zero adjuster,機械零位調節器,机械零位调节器,https://terms.naer.edu.tw/
1547,mechanical-drive steam turbine,機械驅動蒸汽渦輪機,驱动用汽轮机,https://terms.naer.edu.tw/
1548,mechanically  actuated diaphragm metering pump,機械驅動隔膜計量泵,机械隔膜计量泵,https://terms.naer.edu.tw/
1549,mechanism,機構；機構學；機動學,机构,https://terms.naer.edu.tw/
1550,mechanized welding,機械化焊接,机械化焊接,https://terms.naer.edu.tw/
1551,mechano-chemical wear,機械化學磨損,机械化学磨损,https://terms.naer.edu.tw/
1552,medium-pressure boiler,中壓鍋爐,中压锅炉,https://terms.naer.edu.tw/
1553,medium-pressure steam turbine,中壓蒸汽渦輪機,中压汽轮机,https://terms.naer.edu.tw/
1554,megger；megameter ; megohmmeter,高阻表,高阻表,https://terms.naer.edu.tw/
1555,melted metal squeezing,熔融金屬模鍛,液态模锻,https://terms.naer.edu.tw/
1556,melting,熔化,熔炼,https://terms.naer.edu.tw/
1557,melting point type disposable fever thermometer,熔點型消耗式溫度計,熔点型消耗式温度计,https://terms.naer.edu.tw/
1558,metal electrodeposition,金屬電沉積,金属电沉积,https://terms.naer.edu.tw/
1559,metal fuel cell vehicle,金屬燃料電池車輛,金属燃料电池汽车,https://terms.naer.edu.tw/
1560,metal injection moulding,金屬注射模造,金属注射成形（注射成形）,https://terms.naer.edu.tw/
1561,metal penetration,金屬滲透,机械黏砂,https://terms.naer.edu.tw/
1562,metal-cutting machine tool,金屬切削機床,金属切削机床,https://terms.naer.edu.tw/
1563,metallurgical microscope,冶金用顯微鏡,金相显微镜,https://terms.naer.edu.tw/
1564,metallurgy crane,冶金起重機,冶金起重机,https://terms.naer.edu.tw/
1565,metering pump,計量泵；定量泵；限量泵,计量泵,https://terms.naer.edu.tw/
1566,metering pump with electric stroke actuator,電致動計量泵,电控计量泵,https://terms.naer.edu.tw/
1567,metering pump with pneumatic stroke actuator,氣致動計量泵,气控计量泵,https://terms.naer.edu.tw/
1568,metering pump with stroke adjustment,可調衝程計量泵,手调计量泵,https://terms.naer.edu.tw/
1569,methanol vehicle,甲醇車輛,甲醇汽车,https://terms.naer.edu.tw/
1570,method of orthogonal projection,正交投影法。正射影法,正投影法,https://terms.naer.edu.tw/
1571,metric camera,測量攝影機,量测摄影机,https://terms.naer.edu.tw/
1572,metrology vehicle,計量車,计量车,https://terms.naer.edu.tw/
1573,metroscope,測長儀,测长仪,https://terms.naer.edu.tw/
1574,microbial corrosion,微生物腐蝕,微生物腐蚀,https://terms.naer.edu.tw/
1575,micrometer,測微計,测微表,https://terms.naer.edu.tw/
1576,micrometer,測微計,千分尺,https://terms.naer.edu.tw/
1577,micrometer checker,千分錶檢驗儀,千分表检查仪,https://terms.naer.edu.tw/
1578,Microprocessor control system,微處理機控制系統,微处理机控制系统,https://terms.naer.edu.tw/
1579,microscope mirror,顯微鏡反射鏡,显微镜反射镜,https://terms.naer.edu.tw/
1580,microscope photometer,顯微光度計,显微镜光度计,https://terms.naer.edu.tw/
1581,microwave distance meter,微波測距儀,微波测距仪,https://terms.naer.edu.tw/
1582,microwave dryer,微波烘乾機,微波干燥机,https://terms.naer.edu.tw/
1583,middle tractor,中型曳引機,中型拖拉机,https://terms.naer.edu.tw/
1584,mild wear,柔軟磨損；適度磨損,轻微磨损,https://terms.naer.edu.tw/
1585,Military robot,軍用機器人,军用机器人,https://terms.naer.edu.tw/
1586,milk tanker,集乳車,鲜奶运输车,https://terms.naer.edu.tw/
1587,milling,銑；軋製,铣削,https://terms.naer.edu.tw/
1588,milling and drilling machine,銑鑽床,铣钻床,https://terms.naer.edu.tw/
1589,milling cutter,銑刀,铣刀,https://terms.naer.edu.tw/
1590,milling head,銑頭,铣头,https://terms.naer.edu.tw/
1591,milling machine,銑床,铣床,https://terms.naer.edu.tw/
1592,mini compressor,微型壓縮機,微型压缩机,https://terms.naer.edu.tw/
1593,minibus,小型客車,小型客车,https://terms.naer.edu.tw/
1594,mining compass,礦山羅盤,矿山罗盘仪,https://terms.naer.edu.tw/
1595,mirror,鏡；反映,反射[光]镜,https://terms.naer.edu.tw/
1596,mirror stereoscope,反光立體鏡；反射實體鏡,反光立体镜,https://terms.naer.edu.tw/
1597,miscellaneous hazardous material tanker,雜項危險物品罐式運輸車,杂项危险物品罐式运输车,https://terms.naer.edu.tw/
1598,miscellaneous hazardous material van,雜項危險物品廂式運輸車,杂项危险物品厢式运输车,https://terms.naer.edu.tw/
1599,mixed flow dryer,混合式乾燥機,混流式干燥机,https://terms.naer.edu.tw/
1600,mixed powder,混合粉末,混合粉,https://terms.naer.edu.tw/
1601,mixed-cooling compressor,混冷式壓縮機,混冷式压缩机,https://terms.naer.edu.tw/
1602,mixed-flow fan,混流扇風機,混流式通风机,https://terms.naer.edu.tw/
1603,mixed-flow pump,混流泵,混流泵,https://terms.naer.edu.tw/
1604,mobile aircraft landing stairs,機場客梯車,机场客梯车,https://terms.naer.edu.tw/
1605,mobile bee-keeper,養蜂車,养蜂车,https://terms.naer.edu.tw/
1606,mobile boiler,移動式鍋爐,移动式锅炉,https://terms.naer.edu.tw/
1607,mobile crane,移動式起重機,流动式起重机,https://terms.naer.edu.tw/
1608,mobile drill,鑽機車,钻机车,https://terms.naer.edu.tw/
1609,mobile lavatory,流動廁所,厕所车,https://terms.naer.edu.tw/
1610,mobile library,活動圖書館，巡迴圖書館,图书馆车,https://terms.naer.edu.tw/
1611,mobile loudspeaker,宣傳車,宣传车,https://terms.naer.edu.tw/
1612,mobile movie projector,電影放映車,电影放映车,https://terms.naer.edu.tw/
1613,mobile post office,郵政車,邮政车,https://terms.naer.edu.tw/
1614,Mobile robot,可移動機器人；移動式機器人；可移動型機器人,移动式机器人,https://terms.naer.edu.tw/
1615,mobile seed processing machine,移動式種子加工機,移动式种子加工机,https://terms.naer.edu.tw/
1616,mobile shower bath,淋浴車,淋浴车,https://terms.naer.edu.tw/
1617,mobile steam generator,移動蒸汽產生器,锅炉车,https://terms.naer.edu.tw/
1618,mobile store,移動倉庫,售货车,https://terms.naer.edu.tw/
1619,mobile unit truck,電視車,电视车,https://terms.naer.edu.tw/
1620,modal test,模態試驗,模态试验,https://terms.naer.edu.tw/
1621,model drawing,模型圖,毛坯图,https://terms.naer.edu.tw/
1622,Modern control theory,現代控制理論,现代控制理论,https://terms.naer.edu.tw/
1623,modular machine tool,模組機床,组合机床,https://terms.naer.edu.tw/
1624,Modularized robot,模塊化機器人,模块式机器人,https://terms.naer.edu.tw/
1625,moire fringe,莫氏暈紋；疊紋；雲紋；條紋,叠栅条纹,https://terms.naer.edu.tw/
1626,moire fringe grating,疊紋光柵,叠栅条纹光栅,https://terms.naer.edu.tw/
1627,moisture transducer,濕氣轉換器，濕度轉換器,水分传感器,https://terms.naer.edu.tw/
1628,mold,模具；鑄模；模製,铸型,https://terms.naer.edu.tw/
1629,mold assembling,模具組裝,合型,https://terms.naer.edu.tw/
1630,mold blower,吹造機,吹壳机,https://terms.naer.edu.tw/
1631,mold-filling capacity,充型能力,充型能力,https://terms.naer.edu.tw/
1632,molding,模造；塑模；造模,造型,https://terms.naer.edu.tw/
1633,molding box closing device,模具合模機；合箱機,合箱机,https://terms.naer.edu.tw/
1634,molding line,塑模線,造型生产线,https://terms.naer.edu.tw/
1635,molding material,造模材料,造型材料,https://terms.naer.edu.tw/
1636,molding sand,模砂,型砂,https://terms.naer.edu.tw/
1637,molding unit,塑模裝置；塑模組件,造型机组,https://terms.naer.edu.tw/
1638,molten pool,熔［化］池（銲接）,熔池,https://terms.naer.edu.tw/
1639,moment,力矩；瞬時,力矩,https://terms.naer.edu.tw/
1640,moment of inertia,慣性矩,转动惯量,https://terms.naer.edu.tw/
1641,monitor pump,監視器泵,水力采煤泵,https://terms.naer.edu.tw/
1642,monitoring car,監測車,监测车,https://terms.naer.edu.tw/
1643,mono-fuel vehicle,單燃料車輛,单燃料汽车,https://terms.naer.edu.tw/
1644,monochromator,單色光鏡；單色[光]器；單光儀；單色儀；單色光析出器；單波器；單色儀,单色仪,https://terms.naer.edu.tw/
1645,monocular microscope,單筒顯微鏡；單目顯微鏡,单自显微镜,https://terms.naer.edu.tw/
1646,mortar material processing machinery,灰漿材料加工機械,灰浆制备机械,https://terms.naer.edu.tw/
1647,motor caravan,旅居掛車,旅居车,https://terms.naer.edu.tw/
1648,motor pump,馬達幫浦,电动泵,https://terms.naer.edu.tw/
1649,motor test pump,馬達試驗用泵,电动试压泵,https://terms.naer.edu.tw/
1650,motor vehicle,機動車輛,汽车,https://terms.naer.edu.tw/
1651,mottled cast iron,斑鑄鐵,麻口铸铁,https://terms.naer.edu.tw/
1652,mould,模；鑄型；鑄模；外模；模型；模；黴；型板；樣板；模板,模具,https://terms.naer.edu.tw/
1653,mould for plastics,塑膠成形模具,塑料成形模具,https://terms.naer.edu.tw/
1654,moulding machine,鑄型機,造型机,https://terms.naer.edu.tw/
1655,moving die,動模,动模,https://terms.naer.edu.tw/
1656,moving link,運動連桿,运动构件,https://terms.naer.edu.tw/
1657,moving-magnet instrument,動磁式儀表；動磁鐵式儀器,动磁式仪表,https://terms.naer.edu.tw/
1658,multi-fuel engine,多種燃料引擎,多种燃料发动机,https://terms.naer.edu.tw/
1659,multi-fuel-fired boiler,混燒鍋爐,混烧锅炉,https://terms.naer.edu.tw/
1660,multi-function transducer,多功能傳感器,多功能传感器,https://terms.naer.edu.tw/
1661,multi-impulse fatigue,多脈衝疲勞,多冲疲劳,https://terms.naer.edu.tw/
1662,Multi-level control system,多層控制系统,分级控制系统,https://terms.naer.edu.tw/
1663,multi-plate clutch,多板離合器,多盘离合器,https://terms.naer.edu.tw/
1664,multi-pressure steam turbine,多壓式汽輪機,多压式汽轮机,https://terms.naer.edu.tw/
1665,multi-purpose compressor，multi-service compressor,多功能壓縮機,联合压缩机,https://terms.naer.edu.tw/
1666,multi-purpose vehicle，MPV,多用途車輛；多用途載具,多功能汽车,https://terms.naer.edu.tw/
1667,multi-stage fan,多級風扇,多级通风机,https://terms.naer.edu.tw/
1668,multi-support sprinkling machine,多支座噴灑機,多支座喷灌机,https://terms.naer.edu.tw/
1669,multi-teaching head microscope,多教導頭顯微鏡,示教显微镜,https://terms.naer.edu.tw/
1670,multi-tool lathe,多刀車床,多刀车床,https://terms.naer.edu.tw/
1671,multiblade fan,多葉風扇,多叶通风机,https://terms.naer.edu.tw/
1672,multifunction roasting machine for famous tea,多功能茗茶烘焙機,名茶多功能炒制机,https://terms.naer.edu.tw/
1673,Multiloop system,多環路系統,多回路系统,https://terms.naer.edu.tw/
1674,multimeter,萬用電表,万用电表,https://terms.naer.edu.tw/
1675,Multiple attribute utility theory,多屬性效用理論,多属性效用理论,https://terms.naer.edu.tw/
1676,multiple hinges,複鉸鏈；倍數鉸鏈；多重鉸鏈。,复合铰链,https://terms.naer.edu.tw/
1677,multiple vent unit,多重通風裝置,钻气孔机,https://terms.naer.edu.tw/
1678,multiple-speed floating controller,多速浮動控制器,多速无定位控制器,https://terms.naer.edu.tw/
1679,multiple-spot welding,多點焊,多点焊,https://terms.naer.edu.tw/
1680,multipurpose goods vehicle,多用途貨車,多用途货车,https://terms.naer.edu.tw/
1681,multistep controller,多步控制器,多位控制器,https://terms.naer.edu.tw/
1682,Multivariable adaptive control,多變量自適應控制,多变量自适应控制,https://terms.naer.edu.tw/
1683,Multivariable system,多變量系統；多變數系統,多参数系统,https://terms.naer.edu.tw/
1684,muscular energy braking system,肌力制動系統,人力制动系,https://terms.naer.edu.tw/
1685,"Nagler turbine, propeller turbine, axial flow fixed-blade turbine",旋葉輪機,轴流定桨式水轮机,https://terms.naer.edu.tw/
1686,national standard,國家標準,国家标准器,https://terms.naer.edu.tw/
1687,natural circulation boiler,自然循環鍋爐,自然循环锅炉,https://terms.naer.edu.tw/
1688,natural gas engine,天然氣動力機；天然氣引擎,天然气发动机,https://terms.naer.edu.tw/
1689,natural gas vehicle,天然氣車輛,天然气汽车,https://terms.naer.edu.tw/
1690,Natural language understanding,自然語言理解,自然语言理解,https://terms.naer.edu.tw/
1691,naturally aspirated engine,"自然吸氣發動機, 不增壓發動機",非增压发动机,https://terms.naer.edu.tw/
1692,navigation telescope,導航望遠鏡,导航望远镜,https://terms.naer.edu.tw/
1693,NC cutting machine,數控切割機,数控切割机,https://terms.naer.edu.tw/
1694,nearest dwell angle,近休止角,近休止角,https://terms.naer.edu.tw/
1695,neck formation,頸口成形,烧结颈形成,https://terms.naer.edu.tw/
1696,necking,製頸；頸縮,缩口,https://terms.naer.edu.tw/
1697,"necking die, reducing die",縮口模,缩口模,https://terms.naer.edu.tw/
1698,Negative feedback,負反饋,负反馈,https://terms.naer.edu.tw/
1699,nibbling shear,細咬剪,振动剪,https://terms.naer.edu.tw/
1700,nitrogen generating truck,氮氣產生車,氮气发生车,https://terms.naer.edu.tw/
1701,NMR spectrometer,NMR譜儀；核磁共振譜儀,核磁共振仪,https://terms.naer.edu.tw/
1702,no-foundation compressor,無基礎壓縮機,无基础压缩机,https://terms.naer.edu.tw/
1703,nodular graphite cast iron,球狀石墨鑄鐵；球〔狀石〕墨鑄鐵,球墨铸铁,https://terms.naer.edu.tw/
1704,noise thermometer,雜訊溫度計；噪音溫度計,噪声温度计,https://terms.naer.edu.tw/
1705,noise transducer,雜訊傳感器,噪声传感器,https://terms.naer.edu.tw/
1706,non-contact measurement,非接觸測量,非接触测量,https://terms.naer.edu.tw/
1707,non-contact thermometry,非接觸測溫法,非接触测温法,https://terms.naer.edu.tw/
1708,non-interacting control,無相互作用控制,无相关控制,https://terms.naer.edu.tw/
1709,non-linear feedback,非線性反饋,非线性反馈,https://terms.naer.edu.tw/
1710,non-power hydraulic braking,無動力液壓制動,人力液压制动,https://terms.naer.edu.tw/
1711,non-return valve,止回閥,单向阀,https://terms.naer.edu.tw/
1712,non-supercharged engine,非增壓發動機,非增压发动机,https://terms.naer.edu.tw/
1713,nonclogging fan,抗阻塞風扇,抗阻塞通风机,https://terms.naer.edu.tw/
1714,Nonlinear control theory,非線性控制理論,非线性控制理论,https://terms.naer.edu.tw/
1715,normal wear,正常磨損；正常磨耗,正常磨损,https://terms.naer.edu.tw/
1716,normally-closed valve,常閉閥,常闭式阀,https://terms.naer.edu.tw/
1717,normally-open valve,常開式閥,常开式阀,https://terms.naer.edu.tw/
1718,not go gage,止規,止规,https://terms.naer.edu.tw/
1719,notching die,切角模具,切口模,https://terms.naer.edu.tw/
1720,nozzle,噴嘴；火口出入口,喷油嘴,https://terms.naer.edu.tw/
1721,nuclear energy steam boiler,核能蒸氣鍋爐,原子能锅炉,https://terms.naer.edu.tw/
1722,nuclear magnetic resonance spectrometer,核磁共振譜儀；核磁諧振譜儀,核磁共振仪,https://terms.naer.edu.tw/
1723,nuclear steam turbine,核電汽輪機,核电汽轮机,https://terms.naer.edu.tw/
1724,null method of measurement,零位量測法；量測衡消法；零差量測法,零值测量法,https://terms.naer.edu.tw/
1725,Numerical control,數值控制,数控,https://terms.naer.edu.tw/
1726,numerical control cutting,數控切割；數值控制切削,数控切割,https://terms.naer.edu.tw/
1727,numerical control cutting machine,數控切割機,数控切割机,https://terms.naer.edu.tw/
1728,numerical control machine tool,數值控制機床；數值控制工作母機,数控机床,https://terms.naer.edu.tw/
1729,numerical control system,數值控制系統，數控系統,数控系统,https://terms.naer.edu.tw/
1730,Numerically controlled robot,數控機器人,数控机器人,https://terms.naer.edu.tw/
1731,O-type boiler,O型鍋爐,O型锅炉,https://terms.naer.edu.tw/
1732,objective,物鏡,物镜,https://terms.naer.edu.tw/
1733,oblique projection,斜投影,斜投影,https://terms.naer.edu.tw/
1734,oblique projection method,斜投影法,斜投影法,https://terms.naer.edu.tw/
1735,oblique-flow fan,斜流通風機,斜流通风机,https://terms.naer.edu.tw/
1736,observation lift,觀光升降機,观光电梯,https://terms.naer.edu.tw/
1737,ocular,接目鏡,目镜,https://terms.naer.edu.tw/
1738,Off-line control,離線控制,脱机控制,https://terms.naer.edu.tw/
1739,Off-line control,離線控制,离线控制,https://terms.naer.edu.tw/
1740,Off-on control,開關控制; 雙位控制,断通控制,https://terms.naer.edu.tw/
1741,off-road bus,越野客車,越野客车,https://terms.naer.edu.tw/
1742,off-road goods vehicle,越野貨車,越野货车,https://terms.naer.edu.tw/
1743,off-road passenger car,越野乘用車,越野乘用车,https://terms.naer.edu.tw/
1744,off-road vehicle for desert,沙漠越野車輛,沙漠车,https://terms.naer.edu.tw/
1745,Office automation,辦公室自動化,办公自动化,https://terms.naer.edu.tw/
1746,ohmmeter,歐姆表,电阻表,https://terms.naer.edu.tw/
1747,oil hydraulic press,油壓機,油压机,https://terms.naer.edu.tw/
1748,oil-cooled engine,油冷發動機；油冷引擎,油冷式内燃机,https://terms.naer.edu.tw/
1749,oil-fired boiler,燃油鍋爐,燃油锅炉,https://terms.naer.edu.tw/
1750,oil-free compressor,無油壓縮機,无油压缩机,https://terms.naer.edu.tw/
1751,On-line control,連線控制；在線控制,联机控制,https://terms.naer.edu.tw/
1752,on-line processing,線上處理,在线处理,https://terms.naer.edu.tw/
1753,on-off controller,開關控制器,通断控制器,https://terms.naer.edu.tw/
1754,"once-through boiler, mono-tube boiler",單流鍋爐；單程流通式鍋爐,直流锅炉,https://terms.naer.edu.tw/
1755,open-belt drive,開放式皮帶驅動器,开口传动,https://terms.naer.edu.tw/
1756,open-hearth furnace charging crane,平爐加料起重機,平炉加料起重机,https://terms.naer.edu.tw/
1757,open-loop control,開迴路控制,开环控制,https://terms.naer.edu.tw/
1758,open-side planing machine，planing machine with a single column,單柱式刨床,悬臂刨床,https://terms.naer.edu.tw/
1759,open-side type milling machine,懸臂式銑床,悬臂式铣床,https://terms.naer.edu.tw/
1760,operating movement,運轉運動；工作運動；操作運動,工作运动,https://terms.naer.edu.tw/
1761,operation,操作；操動；運動,工序,https://terms.naer.edu.tw/
1762,operation allowance,工序容差,工序余量,https://terms.naer.edu.tw/
1763,operation microscope,手術顯微鏡,手术显微镜,https://terms.naer.edu.tw/
1764,operation van,手術車,手术车,https://terms.naer.edu.tw/
1765,opposed pump,對置式泵,对置式泵,https://terms.naer.edu.tw/
1766,opposed-piston engine,對衝活塞引擎,对动活塞式发动机,https://terms.naer.edu.tw/
1767,optic fiber displacement meter,光纖式位移計,光纤式位移计,https://terms.naer.edu.tw/
1768,optical [quantity] transducer,光（量）傳感器,光[学量]传感器,https://terms.naer.edu.tw/
1769,Optical character recognition device,光學字符識別裝置,光符识别装置,https://terms.naer.edu.tw/
1770,optical fiber,光纖,光学纤维,https://terms.naer.edu.tw/
1771,optical fiber chemical sensor,光纖化學感測器,光纤化学传感器,https://terms.naer.edu.tw/
1772,optical fiber transducer,光纖轉換器,光纤传感器,https://terms.naer.edu.tw/
1773,optical lever,光槓桿,光学杠杆,https://terms.naer.edu.tw/
1774,optical low-pass filter,光學低通濾波器,光学低通滤波器,https://terms.naer.edu.tw/
1775,optical matched filter,光學匹配濾波器,光学匹配滤波器,https://terms.naer.edu.tw/
1776,optical metrological instrument,光學計量儀器,光学计量仪器,https://terms.naer.edu.tw/
1777,optical modulation,光學調變,光调制,https://terms.naer.edu.tw/
1778,optical modulator,光調變器；光學調變器,光调制器,https://terms.naer.edu.tw/
1779,optical oscillograph,光示波器,光线示波器,https://terms.naer.edu.tw/
1780,Optical pattern recognition,光學模式識別,光学模式识别,https://terms.naer.edu.tw/
1781,optical spectrum instrument,光譜儀器,光谱仪器,https://terms.naer.edu.tw/
1782,optical testing instrument,光學測試儀器,光学测试仪器,https://terms.naer.edu.tw/
1783,optical theodolite,光學經緯儀,光学经纬仪,https://terms.naer.edu.tw/
1784,optimal control,最佳控制,最优控制,https://terms.naer.edu.tw/
1785,optimeter,光學比較計；光電比色計；光學比較儀；光學計,光学计,https://terms.naer.edu.tw/
1786,orchard and vineyard tractor,果園、葡萄園拖拉機,果园和葡萄园拖拉机,https://terms.naer.edu.tw/
1787,orientation tolerance,方位公差,定向公差,https://terms.naer.edu.tw/
1788,orthogonal projection,正交投影,正投影,https://terms.naer.edu.tw/
1789,orthoprojector,正射投影儀,正射投影仪,https://terms.naer.edu.tw/
1790,oscillograph,示波器,示[录]波器,https://terms.naer.edu.tw/
1791,oscillographic polarograph,示波極谱儀；示波極譜術,示波极谱仪,https://terms.naer.edu.tw/
1792,oscilloscope,示波器,示波器,https://terms.naer.edu.tw/
1793,outline drawing,外形圖,外形图,https://terms.naer.edu.tw/
1794,Overflow discharge,溢流量,溢流量,https://terms.naer.edu.tw/
1795,overflow valve,溢流閥,溢流阀,https://terms.naer.edu.tw/
1796,overhead conveyor,懸吊式輸送機,悬挂输送机,https://terms.naer.edu.tw/
1797,overhead crane with simple girder,梁式起重機,梁式起重机,https://terms.naer.edu.tw/
1798,overhead welding；upward welding,仰焊,仰焊,https://terms.naer.edu.tw/
1799,overhead-type crane,橋架型起重機,桥架型起重机,https://terms.naer.edu.tw/
1800,overhead-valve engine,頂置氣門發動機,顶置气门发动机,https://terms.naer.edu.tw/
1801,overheating,過熱,过热,https://terms.naer.edu.tw/
1802,overlap,重搭；重疊,焊瘤,https://terms.naer.edu.tw/
1803,overpressure characteristic,超壓特性,超压特性,https://terms.naer.edu.tw/
1804,Override control,越權控制；超越控制,超弛控制,https://terms.naer.edu.tw/
1805,oxyfuel gas welding,燃氧氣焊,气焊,https://terms.naer.edu.tw/
1806,oxyfuel gas welding torch,燃氧氣焊炬,气焊炬,https://terms.naer.edu.tw/
1807,oxygen cutting,氧割,气割,https://terms.naer.edu.tw/
1808,package boiler,整裝鍋爐；袖珍鍋爐,整装锅炉,https://terms.naer.edu.tw/
1809,paddy field tractor,水田曳引機,水田拖拉机,https://terms.naer.edu.tw/
1810,paint catapult,塗料彈塗機,涂料弹涂机,https://terms.naer.edu.tw/
1811,painting machinery,塗裝機械,油漆机械,https://terms.naer.edu.tw/
1812,parking braking system,停車煞車系統,驻车制动系,https://terms.naer.edu.tw/
1813,parking braking system,停車煞車系統,驻车制动系,https://terms.naer.edu.tw/
1814,partial chipless machining,部分切削加工,少切屑加工,https://terms.naer.edu.tw/
1815,partial immersion thermometer,部分浸漬溫度計,局浸温度计,https://terms.naer.edu.tw/
1816,parting die,分割模,剖切模,https://terms.naer.edu.tw/
1817,partition fan,分區風扇；分區風機,间壁式通风机,https://terms.naer.edu.tw/
1818,passenger car,客車,乘用车,https://terms.naer.edu.tw/
1819,passenger car trailer combination,客車拖車組合,乘用车列车,https://terms.naer.edu.tw/
1820,passenger lift,載客升降機,乘客电梯,https://terms.naer.edu.tw/
1821,passenger-goods lift,客貨電梯,客货电梯,https://terms.naer.edu.tw/
1822,passivation,鈍化,钝化,https://terms.naer.edu.tw/
1823,passive state,被動狀態，鈍態,钝态,https://terms.naer.edu.tw/
1824,passive transducer,無源轉換器；被動轉換器；無源換能器,无源传感器,https://terms.naer.edu.tw/
1825,patching,修補,修型,https://terms.naer.edu.tw/
1826,pattern,模型；圖型；型樣,模[样],https://terms.naer.edu.tw/
1827,pattern draft,拔模斜度,起模斜度,https://terms.naer.edu.tw/
1828,Pattern recognition,圖形識別；型式認可；模式辨識；樣式認知；圖型辨識,模式识别,https://terms.naer.edu.tw/
1829,Pattern recognition device,模式識別裝置,模式识别装置,https://terms.naer.edu.tw/
1830,pavement maintenance truck,路面養護車,路面养护车,https://terms.naer.edu.tw/
1831,pawl,爪；摯子；棘爪,棘爪,https://terms.naer.edu.tw/
